DieId,Pass,HBIN,SBIN,DieLocation
d2044,1,HBIN_1,SBIN_PASS,"38.10,73.05"
d2045,1,HBIN_1,SBIN_PASS,"38.10,77.35"
d2046,1,HBIN_1,SBIN_PASS,"38.10,81.65"
d2047,1,HBIN_1,SBIN_PASS,"38.10,85.95"
d2048,1,HBIN_1,SBIN_PASS,"38.10,90.25"
d2049,1,HBIN_1,SBIN_PASS,"38.10,94.55"
d2050,1,HBIN_1,SBIN_PASS,"38.10,98.85"
d2051,1,HBIN_1,SBIN_PASS,"38.10,103.15"
d2052,1,HBIN_1,SBIN_PASS,"38.10,107.45"
d2053,1,HBIN_1,SBIN_PASS,"38.10,111.75"
d2054,0,HBIN_4,SBIN_VTH_DRIFT,"38.10,116.05"
d2055,0,HBIN_3,SBIN_PWR_ERR,"38.10,120.35"
d2056,1,HBIN_1,SBIN_PASS,"38.10,124.65"
d2057,1,HBIN_1,SBIN_PASS,"38.10,128.95"
d2058,0,HBIN_4,SBIN_VTH_DRIFT,"38.10,133.25"
d2059,0,HBIN_3,SBIN_PWR_ERR,"38.10,137.55"
d2060,0,HBIN_2,SBIN_PROBE_WEAR,"43.10,-137.65"
d2061,0,HBIN_4,SBIN_VTH_DRIFT,"43.10,-133.35"
d2062,0,HBIN_2,SBIN_PROBE_WEAR,"43.10,-129.05"
d2063,0,HBIN_2,SBIN_CONT_GND,"43.10,-124.75"
d2064,1,HBIN_1,SBIN_PASS,"43.10,-120.45"
d2065,1,HBIN_1,SBIN_PASS,"43.10,-116.15"
d2066,1,HBIN_1,SBIN_PASS,"43.10,-111.85"
d2067,1,HBIN_1,SBIN_PASS,"43.10,-107.55"
d2068,1,HBIN_1,SBIN_PASS,"43.10,-103.25"
d2069,1,HBIN_1,SBIN_PASS,"43.10,-98.95"
d2070,1,HBIN_1,SBIN_PASS,"43.10,-94.65"
d2071,1,HBIN_1,SBIN_PASS,"43.10,-90.35"
d2072,1,HBIN_1,SBIN_PASS,"43.10,-86.05"
d2073,1,HBIN_1,SBIN_PASS,"43.10,-81.75"
d2074,1,HBIN_1,SBIN_PASS,"43.10,-77.45"
d2075,1,HBIN_1,SBIN_PASS,"43.10,-73.15"
d2076,1,HBIN_1,SBIN_PASS,"43.10,-68.85"
d2077,1,HBIN_1,SBIN_PASS,"43.10,-64.55"
d2078,1,HBIN_1,SBIN_PASS,"43.10,-60.25"
d2079,1,HBIN_1,SBIN_PASS,"43.10,-55.95"
d2080,1,HBIN_1,SBIN_PASS,"43.10,-51.65"
d2081,1,HBIN_1,SBIN_PASS,"43.10,-47.35"
d2082,1,HBIN_1,SBIN_PASS,"43.10,-43.05"
d2083,1,HBIN_1,SBIN_PASS,"43.10,-38.75"
d2084,1,HBIN_1,SBIN_PASS,"43.10,-34.45"
d2085,1,HBIN_1,SBIN_PASS,"43.10,-30.15"
d2086,1,HBIN_1,SBIN_PASS,"43.10,-25.85"
d2087,1,HBIN_1,SBIN_PASS,"43.10,-21.55"
d2088,1,HBIN_1,SBIN_PASS,"43.10,-17.25"
d2089,1,HBIN_1,SBIN_PASS,"43.10,-12.95"
d2090,1,HBIN_1,SBIN_PASS,"43.10,-8.65"
d2091,1,HBIN_1,SBIN_PASS,"43.10,-4.35"
d2092,1,HBIN_1,SBIN_PASS,"43.10,-0.05"
d2093,1,HBIN_1,SBIN_PASS,"43.10,4.25"
d2094,1,HBIN_1,SBIN_PASS,"43.10,8.55"
d2095,1,HBIN_1,SBIN_PASS,"43.10,12.85"
d2096,1,HBIN_1,SBIN_PASS,"43.10,17.15"
d2097,1,HBIN_1,SBIN_PASS,"43.10,21.45"
d2098,1,HBIN_1,SBIN_PASS,"43.10,25.75"
d2099,1,HBIN_1,SBIN_PASS,"43.10,30.05"
d2100,1,HBIN_1,SBIN_PASS,"43.10,34.35"
d2101,1,HBIN_1,SBIN_PASS,"43.10,38.65"
d2102,1,HBIN_1,SBIN_PASS,"43.10,42.95"
d2103,0,HBIN_2,SBIN_OPEN_PAD,"43.10,47.25"
d2104,1,HBIN_1,SBIN_PASS,"43.10,51.55"
d2105,0,HBIN_3,SBIN_TIMING_ERR,"43.10,55.85"
d2106,1,HBIN_1,SBIN_PASS,"43.10,60.15"
d2107,1,HBIN_1,SBIN_PASS,"43.10,64.45"
d2108,1,HBIN_1,SBIN_PASS,"43.10,68.75"
d2109,1,HBIN_1,SBIN_PASS,"43.10,73.05"
d2110,1,HBIN_1,SBIN_PASS,"43.10,77.35"
d2111,1,HBIN_1,SBIN_PASS,"43.10,81.65"
d2112,1,HBIN_1,SBIN_PASS,"43.10,85.95"
d2113,0,HBIN_3,SBIN_TIMING_ERR,"43.10,90.25"
d2114,1,HBIN_1,SBIN_PASS,"43.10,94.55"
d2115,1,HBIN_1,SBIN_PASS,"43.10,98.85"
d2116,1,HBIN_1,SBIN_PASS,"43.10,103.15"
d2117,0,HBIN_3,SBIN_PWR_ERR,"43.10,107.45"
d2118,1,HBIN_1,SBIN_PASS,"43.10,111.75"
d2119,0,HBIN_2,SBIN_PROBE_WEAR,"43.10,116.05"
d2120,1,HBIN_1,SBIN_PASS,"43.10,120.35"
d2121,0,HBIN_4,SBIN_IDDQ_HIGH,"43.10,124.65"
d2122,0,HBIN_4,SBIN_GAIN_LOW,"43.10,128.95"
d2123,0,HBIN_2,SBIN_CONT_GND,"43.10,133.25"
d2124,1,HBIN_1,SBIN_PASS,"43.10,137.55"
d2125,0,HBIN_2,SBIN_PROBE_WEAR,"48.10,-133.35"
d2126,1,HBIN_1,SBIN_PASS,"48.10,-129.05"
d2127,0,HBIN_2,SBIN_PROBE_WEAR,"48.10,-124.75"
d2128,0,HBIN_3,SBIN_TIMING_ERR,"48.10,-120.45"
d2129,0,HBIN_3,SBIN_TIMING_ERR,"48.10,-116.15"
d2130,1,HBIN_1,SBIN_PASS,"48.10,-111.85"
d2131,1,HBIN_1,SBIN_PASS,"48.10,-107.55"
d2132,1,HBIN_1,SBIN_PASS,"48.10,-103.25"
d2133,1,HBIN_1,SBIN_PASS,"48.10,-98.95"
d2134,0,HBIN_2,SBIN_OPEN_PAD,"48.10,-94.65"
d2135,0,HBIN_2,SBIN_CONT_GND,"48.10,-90.35"
d2136,1,HBIN_1,SBIN_PASS,"48.10,-86.05"
d2137,1,HBIN_1,SBIN_PASS,"48.10,-81.75"
d2138,1,HBIN_1,SBIN_PASS,"48.10,-77.45"
d2139,1,HBIN_1,SBIN_PASS,"48.10,-73.15"
d2140,1,HBIN_1,SBIN_PASS,"48.10,-68.85"
d2141,1,HBIN_1,SBIN_PASS,"48.10,-64.55"
d2142,1,HBIN_1,SBIN_PASS,"48.10,-60.25"
d2143,1,HBIN_1,SBIN_PASS,"48.10,-55.95"
d2144,1,HBIN_1,SBIN_PASS,"48.10,-51.65"
d2145,1,HBIN_1,SBIN_PASS,"48.10,-47.35"
d2146,1,HBIN_1,SBIN_PASS,"48.10,-43.05"
d2147,1,HBIN_1,SBIN_PASS,"48.10,-38.75"
d2148,1,HBIN_1,SBIN_PASS,"48.10,-34.45"
d2149,1,HBIN_1,SBIN_PASS,"48.10,-30.15"
d2150,0,HBIN_3,SBIN_TIMING_ERR,"48.10,-25.85"
d2151,1,HBIN_1,SBIN_PASS,"48.10,-21.55"
d2152,1,HBIN_1,SBIN_PASS,"48.10,-17.25"
d2153,1,HBIN_1,SBIN_PASS,"48.10,-12.95"
d2154,1,HBIN_1,SBIN_PASS,"48.10,-8.65"
d2155,1,HBIN_1,SBIN_PASS,"48.10,-4.35"
d2156,1,HBIN_1,SBIN_PASS,"48.10,-0.05"
d2157,1,HBIN_1,SBIN_PASS,"48.10,4.25"
d2158,1,HBIN_1,SBIN_PASS,"48.10,8.55"
d2159,1,HBIN_1,SBIN_PASS,"48.10,12.85"
d2160,0,HBIN_2,SBIN_CONT_GND,"48.10,17.15"
d2161,1,HBIN_1,SBIN_PASS,"48.10,21.45"
d2162,1,HBIN_1,SBIN_PASS,"48.10,25.75"
d2163,1,HBIN_1,SBIN_PASS,"48.10,30.05"
d2164,1,HBIN_1,SBIN_PASS,"48.10,34.35"
d2165,0,HBIN_4,SBIN_GAIN_LOW,"48.10,38.65"
d2166,1,HBIN_1,SBIN_PASS,"48.10,42.95"
d2167,1,HBIN_1,SBIN_PASS,"48.10,47.25"
d2168,1,HBIN_1,SBIN_PASS,"48.10,51.55"
d2169,1,HBIN_1,SBIN_PASS,"48.10,55.85"
d2170,1,HBIN_1,SBIN_PASS,"48.10,60.15"
d2171,0,HBIN_3,SBIN_PWR_ERR,"48.10,64.45"
d2172,1,HBIN_1,SBIN_PASS,"48.10,68.75"
d2173,1,HBIN_1,SBIN_PASS,"48.10,73.05"
d2174,1,HBIN_1,SBIN_PASS,"48.10,77.35"
d2175,1,HBIN_1,SBIN_PASS,"48.10,81.65"
d2176,1,HBIN_1,SBIN_PASS,"48.10,85.95"
d2177,1,HBIN_1,SBIN_PASS,"48.10,90.25"
d2178,0,HBIN_3,SBIN_LOGIC_ERR,"48.10,94.55"
d2179,0,HBIN_2,SBIN_PROBE_WEAR,"48.10,98.85"
d2180,1,HBIN_1,SBIN_PASS,"48.10,103.15"
d2181,0,HBIN_2,SBIN_CONT_GND,"48.10,107.45"
d2182,1,HBIN_1,SBIN_PASS,"48.10,111.75"
d2183,0,HBIN_4,SBIN_VTH_DRIFT,"48.10,116.05"
d2184,0,HBIN_2,SBIN_CONT_GND,"48.10,120.35"
d2185,0,HBIN_2,SBIN_OPEN_PAD,"48.10,124.65"
d2186,1,HBIN_1,SBIN_PASS,"48.10,128.95"
d2187,0,HBIN_2,SBIN_PROBE_WEAR,"48.10,133.25"
d2188,0,HBIN_2,SBIN_PROBE_WEAR,"53.10,-133.35"
d2189,0,HBIN_2,SBIN_CONT_GND,"53.10,-129.05"
d2190,0,HBIN_2,SBIN_PROBE_WEAR,"53.10,-124.75"
d2191,0,HBIN_3,SBIN_LOGIC_ERR,"53.10,-120.45"
d2192,0,HBIN_4,SBIN_IDDQ_HIGH,"53.10,-116.15"
d2193,0,HBIN_4,SBIN_VTH_DRIFT,"53.10,-111.85"
d2194,1,HBIN_1,SBIN_PASS,"53.10,-107.55"
d2195,1,HBIN_1,SBIN_PASS,"53.10,-103.25"
d2196,1,HBIN_1,SBIN_PASS,"53.10,-98.95"
d2197,1,HBIN_1,SBIN_PASS,"53.10,-94.65"
d2198,1,HBIN_1,SBIN_PASS,"53.10,-90.35"
d2199,1,HBIN_1,SBIN_PASS,"53.10,-86.05"
d2200,1,HBIN_1,SBIN_PASS,"53.10,-81.75"
d2201,1,HBIN_1,SBIN_PASS,"53.10,-77.45"
d2202,1,HBIN_1,SBIN_PASS,"53.10,-73.15"
d2203,1,HBIN_1,SBIN_PASS,"53.10,-68.85"
d2204,1,HBIN_1,SBIN_PASS,"53.10,-64.55"
d2205,1,HBIN_1,SBIN_PASS,"53.10,-60.25"
d2206,1,HBIN_1,SBIN_PASS,"53.10,-55.95"
d2207,1,HBIN_1,SBIN_PASS,"53.10,-51.65"
d2208,1,HBIN_1,SBIN_PASS,"53.10,-47.35"
d2209,1,HBIN_1,SBIN_PASS,"53.10,-43.05"
d2210,1,HBIN_1,SBIN_PASS,"53.10,-38.75"
d2211,1,HBIN_1,SBIN_PASS,"53.10,-34.45"
d2212,1,HBIN_1,SBIN_PASS,"53.10,-30.15"
d2213,1,HBIN_1,SBIN_PASS,"53.10,-25.85"
d2214,1,HBIN_1,SBIN_PASS,"53.10,-21.55"
d2215,0,HBIN_2,SBIN_OPEN_PAD,"53.10,-17.25"
d2216,1,HBIN_1,SBIN_PASS,"53.10,-12.95"
d2217,1,HBIN_1,SBIN_PASS,"53.10,-8.65"
d2218,1,HBIN_1,SBIN_PASS,"53.10,-4.35"
d2219,1,HBIN_1,SBIN_PASS,"53.10,-0.05"
d2220,1,HBIN_1,SBIN_PASS,"53.10,4.25"
d2221,1,HBIN_1,SBIN_PASS,"53.10,8.55"
d2222,1,HBIN_1,SBIN_PASS,"53.10,12.85"
d2223,1,HBIN_1,SBIN_PASS,"53.10,17.15"
d2224,1,HBIN_1,SBIN_PASS,"53.10,21.45"
d2225,1,HBIN_1,SBIN_PASS,"53.10,25.75"
d2226,1,HBIN_1,SBIN_PASS,"53.10,30.05"
d2227,0,HBIN_2,SBIN_OPEN_PAD,"53.10,34.35"
d2228,1,HBIN_1,SBIN_PASS,"53.10,38.65"
d2229,1,HBIN_1,SBIN_PASS,"53.10,42.95"
d2230,1,HBIN_1,SBIN_PASS,"53.10,47.25"
d2231,1,HBIN_1,SBIN_PASS,"53.10,51.55"
d2232,1,HBIN_1,SBIN_PASS,"53.10,55.85"
d2233,1,HBIN_1,SBIN_PASS,"53.10,60.15"
d2234,1,HBIN_1,SBIN_PASS,"53.10,64.45"
d2235,1,HBIN_1,SBIN_PASS,"53.10,68.75"
d2236,0,HBIN_2,SBIN_OPEN_PAD,"53.10,73.05"
d2237,1,HBIN_1,SBIN_PASS,"53.10,77.35"
d2238,1,HBIN_1,SBIN_PASS,"53.10,81.65"
d2239,1,HBIN_1,SBIN_PASS,"53.10,85.95"
d2240,1,HBIN_1,SBIN_PASS,"53.10,90.25"
d2241,1,HBIN_1,SBIN_PASS,"53.10,94.55"
d2242,0,HBIN_2,SBIN_CONT_GND,"53.10,98.85"
d2243,1,HBIN_1,SBIN_PASS,"53.10,103.15"
d2244,1,HBIN_1,SBIN_PASS,"53.10,107.45"
d2245,1,HBIN_1,SBIN_PASS,"53.10,111.75"
d2246,1,HBIN_1,SBIN_PASS,"53.10,116.05"
d2247,0,HBIN_2,SBIN_CONT_GND,"53.10,120.35"
d2248,1,HBIN_1,SBIN_PASS,"53.10,124.65"
d2249,1,HBIN_1,SBIN_PASS,"53.10,128.95"
d2250,0,HBIN_3,SBIN_TIMING_ERR,"53.10,133.25"
d2251,0,HBIN_3,SBIN_PWR_ERR,"58.10,-129.05"
d2252,0,HBIN_2,SBIN_CONT_GND,"58.10,-124.75"
d2253,1,HBIN_1,SBIN_PASS,"58.10,-120.45"
d2254,0,HBIN_2,SBIN_PROBE_WEAR,"58.10,-116.15"
d2255,1,HBIN_1,SBIN_PASS,"58.10,-111.85"
d2256,1,HBIN_1,SBIN_PASS,"58.10,-107.55"
d2257,1,HBIN_1,SBIN_PASS,"58.10,-103.25"
d2258,1,HBIN_1,SBIN_PASS,"58.10,-98.95"
d2259,1,HBIN_1,SBIN_PASS,"58.10,-94.65"
d2260,0,HBIN_2,SBIN_CONT_GND,"58.10,-90.35"
d2261,0,HBIN_4,SBIN_GAIN_LOW,"58.10,-86.05"
d2262,1,HBIN_1,SBIN_PASS,"58.10,-81.75"
d2263,1,HBIN_1,SBIN_PASS,"58.10,-77.45"
d2264,0,HBIN_2,SBIN_CONT_GND,"58.10,-73.15"
d2265,1,HBIN_1,SBIN_PASS,"58.10,-68.85"
d2266,1,HBIN_1,SBIN_PASS,"58.10,-64.55"
d2267,1,HBIN_1,SBIN_PASS,"58.10,-60.25"
d2268,1,HBIN_1,SBIN_PASS,"58.10,-55.95"
d2269,1,HBIN_1,SBIN_PASS,"58.10,-51.65"
d2270,1,HBIN_1,SBIN_PASS,"58.10,-47.35"
d2271,1,HBIN_1,SBIN_PASS,"58.10,-43.05"
d2272,0,HBIN_2,SBIN_CONT_GND,"58.10,-38.75"
d2273,1,HBIN_1,SBIN_PASS,"58.10,-34.45"
d2274,1,HBIN_1,SBIN_PASS,"58.10,-30.15"
d2275,1,HBIN_1,SBIN_PASS,"58.10,-25.85"
d2276,1,HBIN_1,SBIN_PASS,"58.10,-21.55"
d2277,1,HBIN_1,SBIN_PASS,"58.10,-17.25"
d2278,1,HBIN_1,SBIN_PASS,"58.10,-12.95"
d2279,1,HBIN_1,SBIN_PASS,"58.10,-8.65"
d2280,1,HBIN_1,SBIN_PASS,"58.10,-4.35"
d2281,1,HBIN_1,SBIN_PASS,"58.10,-0.05"
d2282,1,HBIN_1,SBIN_PASS,"58.10,4.25"
d2283,1,HBIN_1,SBIN_PASS,"58.10,8.55"
d2284,0,HBIN_4,SBIN_GAIN_LOW,"58.10,12.85"
d2285,1,HBIN_1,SBIN_PASS,"58.10,17.15"
d2286,1,HBIN_1,SBIN_PASS,"58.10,21.45"
d2287,1,HBIN_1,SBIN_PASS,"58.10,25.75"
d2288,1,HBIN_1,SBIN_PASS,"58.10,30.05"
d2289,1,HBIN_1,SBIN_PASS,"58.10,34.35"
d2290,1,HBIN_1,SBIN_PASS,"58.10,38.65"
d2291,1,HBIN_1,SBIN_PASS,"58.10,42.95"
d2292,1,HBIN_1,SBIN_PASS,"58.10,47.25"
d2293,1,HBIN_1,SBIN_PASS,"58.10,51.55"
d2294,1,HBIN_1,SBIN_PASS,"58.10,55.85"
d2295,1,HBIN_1,SBIN_PASS,"58.10,60.15"
d2296,0,HBIN_2,SBIN_CONT_GND,"58.10,64.45"
d2297,1,HBIN_1,SBIN_PASS,"58.10,68.75"
d2298,1,HBIN_1,SBIN_PASS,"58.10,73.05"
d2299,1,HBIN_1,SBIN_PASS,"58.10,77.35"
d2300,1,HBIN_1,SBIN_PASS,"58.10,81.65"
d2301,0,HBIN_2,SBIN_CONT_GND,"58.10,85.95"
d2302,1,HBIN_1,SBIN_PASS,"58.10,90.25"
d2303,0,HBIN_2,SBIN_PROBE_WEAR,"58.10,94.55"
d2304,0,HBIN_2,SBIN_PROBE_WEAR,"58.10,98.85"
d2305,1,HBIN_1,SBIN_PASS,"58.10,103.15"
d2306,0,HBIN_3,SBIN_TIMING_ERR,"58.10,107.45"
d2307,1,HBIN_1,SBIN_PASS,"58.10,111.75"
d2308,1,HBIN_1,SBIN_PASS,"58.10,116.05"
d2309,0,HBIN_2,SBIN_CONT_GND,"58.10,120.35"
d2310,1,HBIN_1,SBIN_PASS,"58.10,124.65"
d2311,1,HBIN_1,SBIN_PASS,"58.10,128.95"
d2312,0,HBIN_4,SBIN_GAIN_LOW,"63.10,-129.05"
d2313,0,HBIN_2,SBIN_PROBE_WEAR,"63.10,-124.75"
d2314,0,HBIN_3,SBIN_TIMING_ERR,"63.10,-120.45"
d2315,0,HBIN_3,SBIN_LOGIC_ERR,"63.10,-116.15"
d2316,1,HBIN_1,SBIN_PASS,"63.10,-111.85"
d2317,0,HBIN_4,SBIN_GAIN_LOW,"63.10,-107.55"
d2318,1,HBIN_1,SBIN_PASS,"63.10,-103.25"
d2319,0,HBIN_3,SBIN_PWR_ERR,"63.10,-98.95"
d2320,1,HBIN_1,SBIN_PASS,"63.10,-94.65"
d2321,0,HBIN_4,SBIN_IDDQ_HIGH,"63.10,-90.35"
d2322,1,HBIN_1,SBIN_PASS,"63.10,-86.05"
d2323,1,HBIN_1,SBIN_PASS,"63.10,-81.75"
d2324,1,HBIN_1,SBIN_PASS,"63.10,-77.45"
d2325,1,HBIN_1,SBIN_PASS,"63.10,-73.15"
d2326,1,HBIN_1,SBIN_PASS,"63.10,-68.85"
d2327,1,HBIN_1,SBIN_PASS,"63.10,-64.55"
d2328,1,HBIN_1,SBIN_PASS,"63.10,-60.25"
d2329,0,HBIN_2,SBIN_CONT_GND,"63.10,-55.95"
d2330,1,HBIN_1,SBIN_PASS,"63.10,-51.65"
d2331,1,HBIN_1,SBIN_PASS,"63.10,-47.35"
d2332,1,HBIN_1,SBIN_PASS,"63.10,-43.05"
d2333,1,HBIN_1,SBIN_PASS,"63.10,-38.75"
d2334,1,HBIN_1,SBIN_PASS,"63.10,-34.45"
d2335,1,HBIN_1,SBIN_PASS,"63.10,-30.15"
d2336,0,HBIN_3,SBIN_LOGIC_ERR,"63.10,-25.85"
d2337,1,HBIN_1,SBIN_PASS,"63.10,-21.55"
d2338,1,HBIN_1,SBIN_PASS,"63.10,-17.25"
d2339,0,HBIN_3,SBIN_LOGIC_ERR,"63.10,-12.95"
d2340,1,HBIN_1,SBIN_PASS,"63.10,-8.65"
d2341,1,HBIN_1,SBIN_PASS,"63.10,-4.35"
d2342,1,HBIN_1,SBIN_PASS,"63.10,-0.05"
d2343,1,HBIN_1,SBIN_PASS,"63.10,4.25"
d2344,0,HBIN_2,SBIN_CONT_GND,"63.10,8.55"
d2345,1,HBIN_1,SBIN_PASS,"63.10,12.85"
d2346,1,HBIN_1,SBIN_PASS,"63.10,17.15"
d2347,1,HBIN_1,SBIN_PASS,"63.10,21.45"
d2348,1,HBIN_1,SBIN_PASS,"63.10,25.75"
d2349,1,HBIN_1,SBIN_PASS,"63.10,30.05"
d2350,1,HBIN_1,SBIN_PASS,"63.10,34.35"
d2351,1,HBIN_1,SBIN_PASS,"63.10,38.65"
d2352,1,HBIN_1,SBIN_PASS,"63.10,42.95"
d2353,1,HBIN_1,SBIN_PASS,"63.10,47.25"
d2354,0,HBIN_2,SBIN_OPEN_PAD,"63.10,51.55"
d2355,0,HBIN_4,SBIN_VTH_DRIFT,"63.10,55.85"
d2356,0,HBIN_2,SBIN_OPEN_PAD,"63.10,60.15"
d2357,1,HBIN_1,SBIN_PASS,"63.10,64.45"
d2358,1,HBIN_1,SBIN_PASS,"63.10,68.75"
d2359,1,HBIN_1,SBIN_PASS,"63.10,73.05"
d2360,0,HBIN_3,SBIN_PWR_ERR,"63.10,77.35"
d2361,1,HBIN_1,SBIN_PASS,"63.10,81.65"
d2362,0,HBIN_2,SBIN_OPEN_PAD,"63.10,85.95"
d2363,1,HBIN_1,SBIN_PASS,"63.10,90.25"
d2364,1,HBIN_1,SBIN_PASS,"63.10,94.55"
d2365,1,HBIN_1,SBIN_PASS,"63.10,98.85"
d2366,0,HBIN_2,SBIN_OPEN_PAD,"63.10,103.15"
d2367,0,HBIN_2,SBIN_PROBE_WEAR,"63.10,107.45"
d2368,0,HBIN_2,SBIN_OPEN_PAD,"63.10,111.75"
d2369,0,HBIN_2,SBIN_OPEN_PAD,"63.10,116.05"
d2370,1,HBIN_1,SBIN_PASS,"63.10,120.35"
d2371,0,HBIN_2,SBIN_OPEN_PAD,"63.10,124.65"
d2372,1,HBIN_1,SBIN_PASS,"63.10,128.95"
d2373,0,HBIN_2,SBIN_CONT_GND,"68.10,-124.75"
d2374,0,HBIN_3,SBIN_LOGIC_ERR,"68.10,-120.45"
d2375,1,HBIN_1,SBIN_PASS,"68.10,-116.15"
d2376,0,HBIN_2,SBIN_OPEN_PAD,"68.10,-111.85"
d2377,0,HBIN_2,SBIN_OPEN_PAD,"68.10,-107.55"
d2378,1,HBIN_1,SBIN_PASS,"68.10,-103.25"
d2379,0,HBIN_3,SBIN_LOGIC_ERR,"68.10,-98.95"
d2380,1,HBIN_1,SBIN_PASS,"68.10,-94.65"
d2381,1,HBIN_1,SBIN_PASS,"68.10,-90.35"
d2382,1,HBIN_1,SBIN_PASS,"68.10,-86.05"
d2383,0,HBIN_4,SBIN_IDDQ_HIGH,"68.10,-81.75"
d2384,1,HBIN_1,SBIN_PASS,"68.10,-77.45"
d2385,0,HBIN_3,SBIN_PWR_ERR,"68.10,-73.15"
d2386,1,HBIN_1,SBIN_PASS,"68.10,-68.85"
d2387,0,HBIN_2,SBIN_CONT_GND,"68.10,-64.55"
d2388,0,HBIN_2,SBIN_PROBE_WEAR,"68.10,-60.25"
d2389,1,HBIN_1,SBIN_PASS,"68.10,-55.95"
d2390,1,HBIN_1,SBIN_PASS,"68.10,-51.65"
d2391,1,HBIN_1,SBIN_PASS,"68.10,-47.35"
d2392,1,HBIN_1,SBIN_PASS,"68.10,-43.05"
d2393,1,HBIN_1,SBIN_PASS,"68.10,-38.75"
d2394,1,HBIN_1,SBIN_PASS,"68.10,-34.45"
d2395,1,HBIN_1,SBIN_PASS,"68.10,-30.15"
d2396,0,HBIN_4,SBIN_IDDQ_HIGH,"68.10,-25.85"
d2397,1,HBIN_1,SBIN_PASS,"68.10,-21.55"
d2398,0,HBIN_4,SBIN_IDDQ_HIGH,"68.10,-17.25"
d2399,1,HBIN_1,SBIN_PASS,"68.10,-12.95"
d2400,1,HBIN_1,SBIN_PASS,"68.10,-8.65"
d2401,0,HBIN_2,SBIN_OPEN_PAD,"68.10,-4.35"
d2402,1,HBIN_1,SBIN_PASS,"68.10,-0.05"
d2403,1,HBIN_1,SBIN_PASS,"68.10,4.25"
d2404,1,HBIN_1,SBIN_PASS,"68.10,8.55"
d2405,1,HBIN_1,SBIN_PASS,"68.10,12.85"
d2406,1,HBIN_1,SBIN_PASS,"68.10,17.15"
d2407,1,HBIN_1,SBIN_PASS,"68.10,21.45"
d2408,1,HBIN_1,SBIN_PASS,"68.10,25.75"
d2409,1,HBIN_1,SBIN_PASS,"68.10,30.05"
d2410,0,HBIN_2,SBIN_PROBE_WEAR,"68.10,34.35"
d2411,1,HBIN_1,SBIN_PASS,"68.10,38.65"
d2412,0,HBIN_2,SBIN_PROBE_WEAR,"68.10,42.95"
d2413,1,HBIN_1,SBIN_PASS,"68.10,47.25"
d2414,1,HBIN_1,SBIN_PASS,"68.10,51.55"
d2415,1,HBIN_1,SBIN_PASS,"68.10,55.85"
d2416,1,HBIN_1,SBIN_PASS,"68.10,60.15"
d2417,1,HBIN_1,SBIN_PASS,"68.10,64.45"
d2418,1,HBIN_1,SBIN_PASS,"68.10,68.75"
d2419,0,HBIN_2,SBIN_OPEN_PAD,"68.10,73.05"
d2420,0,HBIN_2,SBIN_PROBE_WEAR,"68.10,77.35"
d2421,1,HBIN_1,SBIN_PASS,"68.10,81.65"
d2422,0,HBIN_3,SBIN_LOGIC_ERR,"68.10,85.95"
d2423,1,HBIN_1,SBIN_PASS,"68.10,90.25"
d2424,1,HBIN_1,SBIN_PASS,"68.10,94.55"
d2425,1,HBIN_1,SBIN_PASS,"68.10,98.85"
d2426,0,HBIN_3,SBIN_TIMING_ERR,"68.10,103.15"
d2427,0,HBIN_2,SBIN_PROBE_WEAR,"68.10,107.45"
d2428,0,HBIN_2,SBIN_CONT_GND,"68.10,111.75"
d2429,0,HBIN_3,SBIN_TIMING_ERR,"68.10,116.05"
d2430,1,HBIN_1,SBIN_PASS,"68.10,120.35"
d2431,0,HBIN_2,SBIN_OPEN_PAD,"68.10,124.65"
d2432,0,HBIN_2,SBIN_CONT_GND,"73.10,-120.45"
d2433,1,HBIN_1,SBIN_PASS,"73.10,-116.15"
d2434,0,HBIN_3,SBIN_TIMING_ERR,"73.10,-111.85"
d2435,0,HBIN_2,SBIN_PROBE_WEAR,"73.10,-107.55"
d2436,1,HBIN_1,SBIN_PASS,"73.10,-103.25"
d2437,1,HBIN_1,SBIN_PASS,"73.10,-98.95"
d2438,1,HBIN_1,SBIN_PASS,"73.10,-94.65"
d2439,0,HBIN_2,SBIN_CONT_GND,"73.10,-90.35"
d2440,1,HBIN_1,SBIN_PASS,"73.10,-86.05"
d2441,1,HBIN_1,SBIN_PASS,"73.10,-81.75"
d2442,1,HBIN_1,SBIN_PASS,"73.10,-77.45"
d2443,1,HBIN_1,SBIN_PASS,"73.10,-73.15"
d2444,1,HBIN_1,SBIN_PASS,"73.10,-68.85"
d2445,1,HBIN_1,SBIN_PASS,"73.10,-64.55"
d2446,1,HBIN_1,SBIN_PASS,"73.10,-60.25"
d2447,0,HBIN_2,SBIN_OPEN_PAD,"73.10,-55.95"
d2448,1,HBIN_1,SBIN_PASS,"73.10,-51.65"
d2449,0,HBIN_3,SBIN_TIMING_ERR,"73.10,-47.35"
d2450,1,HBIN_1,SBIN_PASS,"73.10,-43.05"
d2451,1,HBIN_1,SBIN_PASS,"73.10,-38.75"
d2452,1,HBIN_1,SBIN_PASS,"73.10,-34.45"
d2453,1,HBIN_1,SBIN_PASS,"73.10,-30.15"
d2454,0,HBIN_2,SBIN_CONT_GND,"73.10,-25.85"
d2455,1,HBIN_1,SBIN_PASS,"73.10,-21.55"
d2456,1,HBIN_1,SBIN_PASS,"73.10,-17.25"
